Price,Type,Rooms,Bathroom,Car,BuildingArea,Regionname,YearBuilt
1370000,3,3,2,2.0,168.0,8,1954.0
605000,1,2,2,2.0,72.0,8,2013.0
1610000,3,4,2,2.0,167.0,8,1920.0
256500,1,1,1,1.0,37.0,8,1966.0
835000,1,3,1,1.0,104.0,8,1975.0
861500,3,2,2,1.0,125.0,8,2004.0
500000,1,2,2,1.0,70.0,8,2013.0
1400000,3,4,2,2.0,178.0,8,1955.0
603000,1,2,1,1.0,92.0,8,1960.0
1100000,3,3,2,2.0,169.0,8,1950.0
1090000,3,3,2,2.0,138.0,8,1960.0
745500,2,2,1,1.0,110.0,8,1980.0
1401000,3,3,2,2.0,150.0,8,1950.0
2250000,3,4,1,2.0,235.0,8,1985.0
1715000,3,4,2,2.0,226.0,8,1922.0
250000,1,1,1,1.0,36.0,8,1960.0
1918000,3,4,2,1.0,162.0,8,1920.0
900000,1,3,1,1.0,91.0,8,1990.0
1770000,3,3,2,2.0,142.0,8,1950.0
1250000,2,3,2,2.0,188.0,8,2000.0
822500,1,3,2,3.0,93.0,8,1970.0
810000,3,2,1,1.0,90.0,8,1996.0
1322000,3,3,1,1.0,156.0,8,1940.0
1845000,3,4,3,1.0,189.0,8,1939.0
1535000,3,3,1,2.0,140.0,8,1935.0
2005000,3,4,2,2.0,193.0,8,1935.0
932000,1,3,2,1.0,92.0,8,1997.0
1500000,3,4,2,2.0,153.0,8,1970.0
1390000,3,4,2,2.0,158.0,8,1937.0
940000,3,3,1,1.0,124.0,8,1940.0
296000,1,1,1,1.0,36.0,8,1970.0
475000,1,2,1,1.0,52.0,8,2011.0
820000,1,3,2,1.0,127.0,8,1998.0
940000,1,3,2,1.0,137.0,8,1998.0
1470000,3,3,2,2.0,163.0,8,1980.0
430000,1,2,1,1.0,69.0,8,1970.0
362000,1,1,1,1.0,44.0,8,2010.0
410000,1,2,1,1.0,65.0,8,1970.0
1177000,3,2,1,2.0,105.0,8,1930.0
617500,1,2,1,1.0,91.0,8,1970.0
405000,1,2,1,1.0,68.0,8,1970.0
912500,3,2,1,1.0,98.0,4,1940.0
710000,3,4,1,1.0,131.0,4,1920.0
837000,3,4,2,3.0,149.0,4,1950.0
850000,3,4,2,2.0,179.0,4,1980.0
347000,1,3,1,1.0,56.0,4,1965.0
438000,3,2,1,2.0,75.0,4,1970.0
415000,3,2,1,1.0,64.0,4,1980.0
723000,3,3,1,2.0,125.0,4,1938.0
530000,1,4,2,1.0,171.0,4,1970.0
967000,3,3,1,2.0,113.0,4,1925.0
840000,3,3,1,1.0,123.0,4,1950.0
910000,3,3,1,1.0,162.0,4,1980.0
820000,3,3,1,3.0,131.0,4,1950.0
620000,2,3,1,2.0,148.0,4,2001.0
875000,3,3,2,3.0,94.0,4,1910.0
830000,3,4,1,2.0,144.0,4,1930.0
545000,1,2,1,1.0,2.0,4,2005.0
913000,3,3,1,3.0,96.0,4,1925.0
850000,3,2,1,2.0,101.0,4,1960.0
770000,3,2,1,1.0,95.0,4,1940.0
288000,1,1,1,1.0,44.0,4,1970.0
1151500,3,3,1,2.0,113.0,4,1925.0
860000,3,3,1,2.0,147.0,4,1960.0
805000,3,3,1,3.0,96.0,4,1920.0
450000,3,2,1,1.0,90.0,4,1980.0
420000,1,2,1,1.0,82.0,4,2013.0
878000,3,3,1,1.0,127.0,4,1960.0
765000,3,2,1,2.0,111.0,4,1958.0
730000,3,3,2,3.0,140.0,4,1960.0
730000,3,2,1,0.0,94.0,4,1970.0
593000,3,3,2,2.0,102.0,4,1965.0
816000,3,4,1,2.0,156.0,4,1930.0
600000,3,2,1,1.0,90.0,4,1950.0
600000,3,3,1,1.0,110.0,4,1928.0
185000,1,1,1,1.0,43.0,4,1975.0
319000,2,2,1,1.0,78.0,4,1970.0
840000,3,3,1,0.0,153.0,4,1920.0
507000,3,2,1,2.0,87.0,4,2014.0
1160000,3,3,1,2.0,137.0,8,1930.0
1330000,3,3,2,1.0,176.0,8,1930.0
636500,2,2,1,1.0,68.0,8,1970.0
710000,2,2,1,1.0,78.0,8,1970.0
640000,1,2,1,1.0,110.0,8,1970.0
305000,3,2,1,1.0,80.0,8,1960.0
400000,1,2,1,1.0,87.0,8,2004.0
880000,3,3,1,1.0,118.0,8,1925.0
1045000,3,3,1,2.0,107.0,8,1950.0
690000,1,3,1,2.0,103.0,8,1930.0
1050000,3,3,2,2.0,146.0,8,1970.0
865000,3,3,1,2.0,140.0,8,1950.0
1033000,3,3,1,2.0,115.0,8,1975.0
750000,3,2,2,2.0,138.0,8,1950.0
1025000,3,3,1,2.0,139.0,8,1940.0
633500,1,3,2,2.0,95.0,8,1930.0
1180000,3,4,1,2.0,183.0,8,1965.0
1225000,3,3,1,2.0,112.0,8,1930.0
755000,2,2,2,1.0,111.0,8,2005.0
520000,1,2,1,1.0,74.0,8,1971.0
1000000,3,2,1,2.0,114.0,5,1920.0
425000,1,1,1,1.0,52.0,5,2007.0
1280000,3,3,2,2.0,165.0,5,1880.0
1475000,3,3,2,2.0,165.0,5,1880.0
1015000,3,2,1,1.0,80.0,5,1890.0
930000,3,2,1,1.0,68.0,5,1900.0
1900000,3,3,2,2.0,166.0,5,2016.0
662500,1,2,1,1.0,75.0,5,2015.0
1010000,2,2,1,1.0,151.0,5,1998.0
1300000,3,3,1,1.0,100.0,5,1890.0
1300000,3,3,2,2.0,108.0,5,2001.0
930000,3,4,1,3.0,143.0,4,1950.0
650000,2,2,2,1.0,102.0,4,2011.0
508000,1,3,1,2.0,92.0,4,1980.0
420000,3,2,1,1.0,130.0,4,1980.0
506000,1,2,1,1.0,83.0,4,1975.0
380000,1,2,1,1.0,62.0,4,1960.0
611000,2,2,1,1.0,100.0,4,2000.0
931999,3,4,3,2.0,192.0,4,1966.0
1257000,3,3,2,1.0,153.0,4,1930.0
1562000,3,4,2,1.0,192.0,4,1900.0
1740000,3,4,3,2.0,242.0,4,1925.0
315000,1,2,1,1.0,51.0,4,2012.0
720000,3,3,1,1.0,132.0,4,1975.0
380000,2,2,1,1.0,100.0,4,2010.0
501000,1,3,1,1.0,132.0,4,1991.0
722000,3,3,1,1.0,141.0,4,1970.0
746000,2,4,3,1.0,174.0,4,1970.0
455000,1,3,1,1.0,136.0,4,1999.0
600000,2,4,2,1.0,146.0,4,2013.0
575000,3,3,1,1.0,107.0,4,1960.0
566000,3,3,2,2.0,129.0,4,1980.0
1250000,3,3,2,2.0,193.0,8,2004.0
393000,1,2,1,1.0,65.0,8,1970.0
595000,1,2,1,1.0,75.0,8,1960.0
2200000,3,4,3,3.0,230.0,8,2010.0
1908000,3,4,2,1.0,156.0,5,1890.0
1300000,3,3,3,2.0,240.0,4,2013.0
470000,3,2,1,1.0,72.3,4,1980.0
1740000,3,4,2,2.0,161.0,4,1950.0
1700000,3,3,1,1.0,116.0,8,1910.0
1100000,1,1,1,1.0,64.0,8,1888.0
2150000,3,3,1,1.0,85.0,8,1890.0
1190000,3,2,1,0.0,70.0,8,1915.0
916000,3,3,1,2.0,109.0,4,1970.0
910000,3,3,1,3.0,132.0,4,1970.0
480000,1,2,1,1.0,66.23,8,1960.0
852000,1,2,1,1.0,74.0,8,1980.0
405000,1,1,1,0.0,48.0,8,1966.0
1435000,3,3,1,1.0,155.0,4,1920.0
1020000,3,2,1,1.0,98.0,4,1920.0
900000,2,4,3,2.0,159.0,4,2011.0
1495000,3,2,1,2.0,95.0,8,1950.0
822000,1,2,1,1.0,59.0,8,1970.0
890000,1,3,2,2.0,130.0,8,2006.0
765000,1,3,2,1.0,150.0,4,2008.0
760000,3,3,1,1.0,99.0,4,1960.0
1900000,3,2,1,2.0,130.0,8,1955.0
700000,1,3,1,1.0,120.0,8,1950.0
1890000,3,4,3,2.0,227.0,8,1960.0
1725000,3,4,3,2.0,213.0,8,1970.0
894000,3,3,2,3.0,101.51,7,1950.0
1375000,2,3,3,2.0,194.0,8,2012.0
725000,1,2,1,1.0,115.0,8,2006.0
1515000,3,4,3,2.0,200.0,8,1950.0
986000,3,3,1,3.0,100.0,8,1950.0
1225000,2,3,2,2.0,180.0,8,2008.0
810000,3,3,1,1.0,105.0,8,1950.0
535000,1,2,1,1.0,68.11,8,1970.0
1292000,3,4,1,2.0,161.0,8,1950.0
959000,3,3,2,2.0,119.0,8,1960.0
780000,1,2,1,1.0,80.0,7,2014.0
1760000,3,3,1,2.0,152.0,7,1920.0
2080000,3,3,2,2.0,158.0,7,1925.0
610000,3,2,1,2.0,74.0,4,1950.0
760000,3,2,1,1.0,82.0,4,1950.0
441700,2,3,2,1.0,107.0,4,2003.0
2225000,3,3,2,2.0,167.0,8,1980.0
975000,2,2,1,1.0,182.0,8,1915.0
520000,1,2,1,1.0,73.0,8,2004.0
1990000,2,3,2,2.0,189.0,8,1935.0
1221000,1,3,2,2.0,109.0,8,1975.0
1635000,3,3,1,1.0,131.0,8,1925.0
1700000,2,4,3,2.0,118.0,8,1950.0
972000,2,3,2,1.0,160.0,8,2000.0
1652000,3,3,1,2.0,196.8,5,1921.0
735000,1,2,1,2.0,77.0,5,1970.0
1210000,3,3,1,0.0,112.0,5,1900.0
528000,1,1,1,1.0,58.0,5,2010.0
1115000,3,3,1,1.0,116.0,5,1925.0
320000,1,2,1,1.0,48.0,5,1970.0
1260000,3,3,2,1.0,120.0,5,1910.0
1210000,3,4,2,1.0,200.0,5,2009.0
981000,2,3,2,1.0,140.0,5,2012.0
418000,1,1,1,1.0,51.0,5,1970.0
1900000,3,4,3,2.0,212.0,5,2012.0
884000,3,2,1,0.0,75.0,5,1890.0
480000,1,2,1,1.0,57.0,5,1960.0
1310000,3,4,1,2.0,159.0,5,1930.0
1283000,3,2,1,1.0,109.0,5,1910.0
1015000,3,2,1,0.0,67.0,5,1890.0
435000,1,2,1,1.0,70.0,5,2011.0
835000,1,2,1,2.0,96.0,5,2005.0
1500000,3,3,1,3.0,125.0,5,1940.0
407500,1,2,1,1.0,67.0,5,1970.0
825000,3,2,1,0.0,77.0,5,1950.0
645000,3,3,3,1.0,109.0,5,2008.0
1220000,3,3,1,1.0,113.0,5,1940.0
1100000,3,3,2,1.0,139.0,5,1900.0
670000,2,3,1,2.0,104.0,5,2010.0
640000,1,2,1,1.0,57.0,5,1970.0
545000,3,2,1,1.0,59.0,5,1970.0
1205000,3,4,2,2.0,160.0,5,1980.0
860000,1,3,1,1.0,110.0,7,1999.0
599900,2,2,1,2.0,76.0,7,1970.0
910000,2,4,2,2.0,133.0,7,2000.0
1100000,3,3,2,3.0,143.0,7,1970.0
975000,2,3,2,2.0,150.0,8,2012.0
1815000,3,2,1,1.0,196.0,8,1960.0
1601000,3,4,2,1.0,165.0,8,1940.0
1930000,3,3,1,2.0,116.0,8,1920.0
2216000,3,4,2,0.0,176.0,8,1930.0
2110000,3,4,1,3.0,150.0,8,1910.0
1900000,3,2,1,3.0,134.3,8,1960.0
1620000,3,3,2,2.0,155.0,8,2000.0
1905000,3,3,1,2.0,145.0,8,1890.0
835000,1,3,1,1.0,85.0,8,1960.0
635000,1,2,1,1.0,73.0,8,1980.0
305000,1,1,1,1.0,46.0,8,1960.0
1200000,3,3,2,2.0,156.0,8,1930.0
945000,1,3,1,2.0,100.0,8,1987.0
1667000,3,4,2,2.0,193.0,8,1920.0
330000,1,1,1,1.0,46.0,8,1960.0
577000,1,3,1,1.0,84.0,8,1965.0
305000,1,1,1,1.0,43.0,8,1965.0
742500,1,2,2,1.0,85.0,8,2011.0
630000,1,2,1,1.0,71.0,8,2003.0
1350000,3,3,2,1.0,129.0,8,1925.0
490000,1,2,1,1.0,61.0,8,1960.0
701000,1,3,2,2.0,112.0,8,2000.0
905000,2,3,1,2.0,132.0,8,1955.0
988000,1,3,2,2.0,124.0,8,2008.0
820000,2,3,2,2.0,115.0,8,2012.0
1500000,3,3,1,1.0,127.0,5,1900.0
641000,1,2,1,1.0,90.0,5,1980.0
1250000,3,2,1,0.0,95.0,5,1890.0
1652500,3,3,1,0.0,170.0,5,1904.0
465000,1,1,1,1.0,45.0,5,1970.0
495000,1,2,1,0.0,69.0,5,1960.0
930000,3,2,1,0.0,106.2,5,1920.0
781000,2,2,1,1.0,112.9,5,2014.0
677776,3,2,1,2.0,64.0,5,1980.0
680000,2,4,2,1.0,143.0,5,2006.0
824000,2,3,1,2.0,113.76,5,1990.0
1500000,3,4,2,1.0,187.0,5,1910.0
1005000,3,4,2,1.0,135.0,5,1900.0
901000,3,4,2,1.0,123.0,5,1950.0
990000,3,3,1,3.0,153.1,5,1930.0
1250000,3,3,2,2.0,148.0,5,1900.0
650000,1,2,1,1.0,81.0,5,1975.0
720000,2,3,2,2.0,112.0,5,2016.0
720000,2,3,2,2.0,112.0,5,2016.0
535000,1,2,1,1.0,63.0,5,1970.0
945000,2,2,1,1.0,98.0,5,1880.0
888000,3,2,1,0.0,100.0,5,1900.0
1000000,1,3,2,2.0,148.0,5,2005.0
1350000,3,3,1,1.0,147.0,5,1900.0
1300000,3,4,2,2.0,185.0,7,1970.0
1400000,3,4,2,2.0,150.0,7,1980.0
1100000,3,4,3,2.0,170.0,7,1965.0
1355000,3,3,1,1.0,120.0,7,1965.0
1131000,3,3,1,1.0,135.0,4,1900.0
310000,1,1,1,1.0,45.0,4,1977.0
700000,1,3,1,1.0,120.0,4,2005.0
610000,1,2,1,1.0,75.0,4,2012.0
960000,3,3,2,1.0,159.0,4,1990.0
426500,1,1,1,1.0,53.0,4,1960.0
676000,1,2,1,1.0,87.0,5,2002.0
1500000,3,3,1,2.0,150.0,5,1925.0
660000,3,3,1,2.0,88.0,5,1960.0
741000,3,3,1,3.0,128.0,5,1960.0
532000,1,3,2,1.0,205.0,5,2007.0
1000000,3,3,1,2.0,120.0,5,1960.0
328000,1,2,1,1.0,67.0,5,1970.0
543500,2,3,3,3.0,103.0,5,2011.0
330000,1,1,1,1.0,32.0,5,1970.0
846000,3,2,1,0.0,119.0,5,1880.0
1055000,3,2,1,0.0,85.2,5,1910.0
1250000,3,3,2,2.0,140.0,5,2002.0
953000,3,2,1,0.0,103.0,5,1930.0
603000,1,2,1,1.0,96.0,5,1890.0
940000,3,3,1,1.0,110.0,5,1940.0
500000,1,2,1,1.0,72.9,5,1970.0
450000,1,2,1,1.0,62.0,5,1970.0
390000,1,2,1,1.0,55.0,5,1960.0
1085000,3,3,1,1.0,132.0,5,1991.0
1060000,3,2,1,0.0,75.0,5,1890.0
917000,3,3,1,0.0,136.0,5,1890.0
885000,3,2,1,0.0,99.5,4,1890.0
485000,2,2,2,1.0,70.0,4,2011.0
760000,2,3,1,1.0,3.0,4,2011.0
871000,3,3,1,1.0,101.0,4,1900.0
882000,3,2,1,0.0,80.0,4,1900.0
895000,3,3,1,2.0,106.0,4,1920.0
260000,1,1,1,1.0,44.0,8,1965.0
1452000,3,3,2,2.0,184.0,8,1997.0
1800000,3,3,1,3.0,138.0,8,1950.0
1253000,2,3,2,2.0,131.0,8,1995.0
1760000,3,4,3,3.0,160.0,8,1940.0
1601000,3,3,1,2.0,102.0,8,1930.0
910000,1,2,1,1.0,97.0,8,1970.0
780000,3,3,1,2.0,101.0,5,1970.0
420000,2,2,2,1.0,82.0,5,2009.0
895000,3,3,1,2.0,148.0,5,1955.0
885000,3,3,1,2.0,145.0,5,1972.0
597500,3,3,1,2.0,84.0,5,1950.0
822000,3,3,1,2.0,107.4,5,1960.0
595000,2,3,1,2.0,142.6,5,2001.0
705000,3,3,1,2.0,110.0,5,1960.0
590000,1,3,2,2.0,118.0,5,2009.0
680000,2,3,2,2.0,133.0,5,2014.0
935000,3,3,1,2.0,176.0,5,1960.0
837000,2,2,2,1.0,92.0,8,2007.0
860000,1,2,1,1.0,90.0,8,1962.0
1700000,3,3,1,2.0,132.0,8,1910.0
440000,1,1,1,1.0,51.0,8,1960.0
535000,1,1,1,1.0,50.0,8,2006.0
635000,1,2,1,1.0,78.0,8,1960.0
317500,1,1,1,0.0,55.0,8,1957.0
360000,1,1,1,1.0,77.5,8,1965.0
1800000,3,2,1,0.0,106.0,8,1900.0
275000,1,1,1,0.0,30.0,8,1970.0
1525000,3,3,1,0.0,134.0,8,1905.0
560000,1,2,1,0.0,82.3,8,1960.0
1264000,2,3,2,2.0,187.0,8,2010.0
1405000,3,3,2,2.0,185.0,8,1985.0
555000,1,2,1,2.0,64.0,8,1970.0
1271000,3,3,2,2.0,171.0,7,2008.0
665000,3,2,1,1.0,84.0,7,1992.0
575000,2,3,1,2.0,91.0,7,1995.0
706000,3,4,1,2.0,113.0,7,1940.0
657000,3,3,1,1.0,95.0,7,1950.0
630000,1,3,2,1.0,123.0,7,2015.0
650000,3,2,1,2.0,81.0,7,1960.0
855000,3,3,1,2.0,99.0,7,1960.0
613000,3,2,1,0.0,74.0,7,1960.0
640000,3,3,1,2.0,200.0,7,1956.0
1410000,3,4,2,1.0,252.0,7,1945.0
1650000,3,4,2,1.0,185.0,7,1910.0
1851000,3,3,2,2.0,215.0,7,1960.0
646000,3,4,2,2.0,198.0,4,1980.0
835000,3,3,2,2.0,126.0,4,1980.0
635000,3,3,2,1.0,115.0,4,2015.0
745000,3,3,1,1.0,134.0,4,1980.0
941000,3,3,1,1.0,111.0,4,1965.0
752000,2,3,2,2.0,102.0,8,1980.0
690000,2,3,1,2.0,3.0,8,1872.0
820000,1,2,1,1.0,95.0,8,1960.0
835000,2,3,2,2.0,147.2,8,2007.0
590000,1,2,1,1.0,70.0,8,1970.0
1402000,3,3,2,2.0,120.0,8,1950.0
1190000,3,3,1,1.0,105.0,4,1925.0
1205000,3,4,1,1.0,145.0,4,1960.0
860000,3,3,1,3.0,168.0,4,1940.0
472500,3,2,1,0.0,89.0,4,1990.0
675000,2,3,2,2.0,128.0,4,2016.0
405000,1,2,2,1.0,75.0,4,2013.0
930000,3,3,1,2.0,88.0,4,1955.0
365000,1,1,1,1.0,46.0,8,1960.0
2250000,3,3,2,2.0,191.0,8,2010.0
2250000,3,3,1,2.0,170.0,8,1950.0
2020000,3,3,2,2.0,196.0,8,1915.0
1211000,1,2,1,1.0,99.0,8,1970.0
1380000,3,4,2,2.0,178.0,8,2007.0
1715157,3,4,3,2.0,160.0,8,2008.0
1220000,3,3,1,2.0,134.0,8,1980.0
1190000,3,4,3,2.0,205.0,4,2015.0
1850000,1,4,2,1.0,213.0,5,1938.0
333000,1,1,1,0.0,41.0,5,2010.0
452000,1,2,1,0.0,60.0,5,2006.0
275000,1,1,1,0.0,52.0,5,2000.0
683000,1,2,2,1.0,88.0,5,2009.0
640000,1,2,1,1.0,66.0,5,2005.0
439000,1,2,1,1.0,70.0,4,2005.0
1040000,3,2,1,2.0,95.0,4,1920.0
1670000,3,3,2,2.0,166.0,4,1915.0
1940000,3,4,2,3.0,228.0,4,1920.0
560000,1,2,2,1.0,63.0,4,2015.0
1515000,3,4,2,3.0,203.0,4,1910.0
970000,3,2,1,2.0,85.0,4,1900.0
1070000,3,3,1,2.0,130.0,4,1995.0
542000,1,2,2,1.0,82.0,4,2004.0
1240000,3,3,2,2.0,106.0,4,1880.0
955000,3,4,2,3.0,246.0,4,1910.0
1656000,3,4,2,2.0,199.0,8,1940.0
582000,1,2,1,2.0,93.0,8,2010.0
1255000,3,3,1,2.0,108.0,8,1950.0
535000,1,2,1,1.0,77.0,8,1970.0
586000,1,2,2,1.0,75.0,8,2013.0
1230000,3,4,2,1.0,146.0,4,1925.0
1560000,3,4,2,3.0,235.0,4,1940.0
975000,3,3,2,2.0,192.0,4,2010.0
900000,2,3,2,2.0,128.0,4,2017.0
2337000,3,4,2,3.0,222.0,4,1890.0
1075000,3,3,1,0.0,146.0,4,1950.0
810000,3,3,2,1.0,139.0,4,1955.0
510000,1,2,1,1.0,69.0,4,2013.0
325000,1,1,1,1.0,58.0,4,2015.0
800000,2,3,2,2.0,151.0,4,2015.0
500000,1,3,1,1.0,94.0,4,2012.0
680000,1,2,2,1.0,70.0,5,2009.0
1300000,3,3,1,0.0,108.0,5,1915.0
995000,3,2,1,2.0,110.0,5,2004.0
1050000,3,2,1,1.0,85.0,5,1925.0
1235000,3,3,1,1.0,127.0,5,1960.0
600000,2,2,1,1.0,112.0,5,2015.0
601000,1,3,1,2.0,90.0,5,1990.0
755000,3,3,2,1.0,170.0,5,2003.0
648000,1,3,1,1.0,94.0,5,1998.0
1615000,3,4,2,2.0,199.0,8,1920.0
655000,1,3,1,2.0,104.0,8,1970.0
1840000,3,4,2,2.0,222.0,8,1900.0
437500,1,2,1,1.0,74.0,8,1970.0
960000,1,3,2,2.0,167.0,8,1995.0
1425000,2,4,2,2.0,189.0,8,2000.0
755000,3,3,2,2.0,110.0,5,1950.0
999000,3,2,1,1.0,95.0,5,1920.0
800000,3,4,1,1.0,131.0,5,1970.0
770000,3,4,1,2.0,130.0,5,1960.0
585000,3,3,1,1.0,129.0,5,2000.0
708000,3,3,1,2.0,94.0,5,1950.0
427500,1,2,1,1.0,75.0,5,1988.0
560000,2,3,2,1.0,94.0,5,2009.0
520000,2,2,1,1.0,82.0,5,2011.0
1400000,3,3,3,0.0,105.0,8,1910.0
520000,1,2,1,1.0,54.0,8,2012.0
801000,3,2,2,1.0,90.0,8,2012.0
575000,1,2,1,1.0,61.0,8,2008.0
600000,1,2,1,1.0,61.0,8,2005.0
1030000,1,2,2,2.0,99.0,8,2005.0
645000,1,2,1,1.0,84.0,8,1920.0
550000,1,2,1,1.0,69.0,8,1976.0
630000,1,2,1,1.0,59.0,8,1970.0
685000,1,2,1,1.0,87.0,8,1965.0
860000,3,1,1,0.0,54.0,8,1905.0
1190000,3,3,2,2.0,118.0,5,1935.0
1121000,3,3,2,3.0,123.0,5,1925.0
917500,3,3,2,2.0,123.0,5,1965.0
800000,3,3,2,2.0,124.0,5,1940.0
1075000,3,4,1,2.0,146.0,5,1935.0
1000000,3,3,1,3.0,145.0,5,1950.0
910000,3,3,1,1.0,90.0,5,1955.0
690000,3,3,1,2.0,90.0,5,1960.0
385000,1,1,1,1.0,65.0,5,2011.0
595000,3,3,1,1.0,116.0,5,1970.0
905000,3,4,2,2.0,142.0,5,1965.0
815000,2,3,2,2.0,1.0,5,2012.0
770000,3,4,3,3.0,213.0,5,1970.0
610000,3,3,1,2.0,102.0,5,1960.0
861500,3,2,1,1.0,100.0,5,1940.0
801000,3,3,1,1.0,115.0,5,1950.0
490000,1,2,1,1.0,85.0,5,2009.0
605000,3,3,1,2.0,112.0,5,1950.0
652000,2,2,2,2.0,93.0,5,2007.0
375000,3,2,1,1.0,67.0,5,1980.0
505000,1,2,1,1.0,1.0,5,1960.0
950000,2,2,1,1.0,118.0,5,2012.0
1226000,1,2,1,1.0,99.0,5,1996.0
1214000,3,3,1,0.0,106.0,5,1900.0
790000,1,3,1,1.0,90.0,5,1999.0
1090000,2,2,2,1.0,137.0,5,2002.0
1785000,3,3,1,0.0,115.0,5,1958.0
560000,1,2,1,1.0,65.0,5,2008.0
1050000,3,2,1,0.0,63.7,5,1900.0
1052000,2,3,1,2.0,100.0,5,2010.0
1330000,3,3,1,1.0,95.0,5,1900.0
911000,3,1,1,0.0,77.0,5,1900.0
615000,1,2,1,1.0,105.0,7,1980.0
665000,3,2,1,0.0,80.0,4,1900.0
2240000,3,3,2,1.0,168.0,8,1900.0
460000,1,1,1,1.0,42.0,8,1970.0
650000,1,2,1,0.0,2.0,8,1900.0
1100000,2,2,1,1.0,75.0,8,2004.0
1820000,3,3,1,1.0,105.0,8,1910.0
680000,1,3,2,2.0,110.87,8,2003.0
710000,1,3,2,2.0,150.0,8,2001.0
1214000,3,2,1,0.0,82.0,8,1900.0
485000,1,2,1,0.0,73.0,8,1970.0
1710000,3,2,2,0.0,145.0,8,1880.0
792500,1,2,1,1.0,106.0,8,1970.0
390500,1,1,1,0.0,46.0,8,1960.0
610500,1,2,2,1.0,84.0,8,2006.0
1120000,3,2,1,0.0,74.0,8,1930.0
1077000,2,2,1,1.0,98.0,8,1890.0
1301000,3,2,1,1.0,97.0,8,1910.0
1440000,3,2,1,2.0,112.0,8,1890.0
1000000,1,3,1,0.0,115.0,8,1930.0
1190000,1,3,1,1.0,140.0,8,1955.0
482000,1,2,1,1.0,54.0,8,2004.0
810000,3,4,1,1.0,137.0,4,1960.0
1021000,3,3,2,2.0,183.0,4,2014.0
940000,3,3,2,2.0,190.0,4,1950.0
726000,3,4,2,0.0,95.0,4,1950.0
710000,3,3,1,0.0,93.84,4,1950.0
840000,3,3,1,1.0,108.0,4,1930.0
775000,3,4,1,2.0,147.0,4,1980.0
490000,3,3,1,1.0,145.0,4,1960.0
716000,3,3,1,1.0,120.0,4,1975.0
515000,3,4,2,2.0,159.0,4,2006.0
530000,3,3,1,1.0,119.0,4,1970.0
685000,3,4,2,2.0,184.0,4,1967.0
521000,2,3,3,2.0,124.45,4,2008.0
571000,3,3,1,1.0,100.0,4,1950.0
825000,1,2,1,2.0,85.0,8,1970.0
1525000,3,3,2,2.0,195.0,8,2013.0
1260000,3,2,1,0.0,124.0,8,1910.0
1250000,3,2,2,1.0,96.0,8,1980.0
1600000,3,4,1,2.0,186.0,8,1886.0
1195000,3,3,1,2.0,131.0,5,1930.0
716000,1,2,1,1.0,87.0,5,1995.0
998000,2,3,2,1.0,166.0,5,2001.0
600000,1,2,1,1.0,59.0,5,1960.0
1346000,3,3,2,2.0,130.0,5,1918.0
1275000,3,3,1,2.0,115.0,5,1950.0
880000,1,3,1,2.0,117.0,5,1995.0
960000,2,2,2,2.0,133.0,5,2007.0
1260000,3,2,1,0.0,96.0,5,1910.0
1100000,3,2,1,1.0,132.0,5,1930.0
1155000,3,4,2,3.0,217.0,7,1950.0
761000,3,4,1,2.0,123.0,5,1956.0
932500,3,4,2,2.0,180.0,5,1950.0
1435000,3,4,2,2.0,244.0,4,1915.0
470000,3,2,1,1.0,77.0,4,1975.0
502000,3,2,1,1.0,79.0,4,2011.0
580000,1,3,1,0.0,104.0,4,1930.0
970000,3,4,1,2.0,143.0,4,1940.0
266000,1,2,1,1.0,65.0,4,1970.0
888000,3,2,1,2.0,113.81,4,1945.0
935000,3,3,1,2.0,102.0,4,1925.0
2165000,3,4,2,2.0,190.0,4,1910.0
1245000,3,3,2,2.0,117.0,4,1980.0
2075000,3,4,3,2.0,229.0,4,2009.0
543000,1,2,1,1.0,78.0,4,1974.0
1150000,3,3,1,0.0,120.0,4,1900.0
465000,1,2,1,1.0,78.0,4,1970.0
550000,1,2,1,2.0,65.0,4,1990.0
1200000,3,4,3,2.0,191.0,4,2006.0
990000,3,3,1,2.0,119.0,4,1940.0
2035000,3,4,2,0.0,201.0,4,1890.0
935000,3,3,1,0.0,98.0,4,1970.0
892000,3,3,1,2.0,106.76,4,1940.0
650000,1,2,2,2.0,92.0,4,1985.0
397000,1,2,1,1.0,68.0,4,1975.0
650000,3,2,1,2.0,81.0,4,1960.0
750000,3,3,2,1.0,126.0,4,1980.0
970000,3,3,2,0.0,135.0,4,1930.0
1256000,3,2,1,3.0,111.0,4,1940.0
1120000,2,3,2,0.0,170.0,4,2012.0
1425000,3,3,3,2.0,220.0,4,2007.0
872500,3,3,1,2.0,85.0,4,1920.0
1455000,3,4,1,1.0,140.0,4,1920.0
331000,1,1,1,1.0,54.0,4,1970.0
950000,3,3,2,2.0,210.68,4,2002.0
1000000,3,3,1,0.0,98.0,5,1900.0
870000,1,2,2,1.0,86.0,5,2013.0
1050000,3,2,1,0.0,128.0,5,1890.0
1242000,3,2,1,1.0,98.0,5,1940.0
1165000,3,3,2,0.0,114.0,5,1888.0
720000,3,3,2,2.0,136.0,4,2008.0
510000,3,3,1,1.0,217.0,4,1960.0
480000,1,2,1,1.0,92.0,4,2009.0
420000,1,2,1,1.0,88.0,4,1970.0
580000,1,3,2,2.0,129.0,4,2013.0
200000,1,1,1,1.0,35.0,4,1970.0
